link_meci,data_meci,echipa_gazda,echipa_oaspete,goluri_gazda,goluri_oaspete,posesie_minge_gazda,posesie_minge_oaspete,total_suturi_gazda,total_suturi_oaspete,suturi_pe_poarta_gazda,suturi_pe_poarta_oaspete,cornere_gazda,cornere_oaspete,cartonase_galbene_gazda,cartonase_galbene_oaspete,cartonase_rosii_gazda,cartonase_rosii_oaspete,ofsaiduri_gazda,ofsaiduri_oaspete,lovituri_libere_gazda,lovituri_libere_oaspete,aruncari_de_la_margine_gazda,aruncari_de_la_margine_oaspete,faulturi_gazda,faulturi_oaspete,interventii_portar_gazda,interventii_portar_oaspete
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=4zfd0d2T,11.08.2024,CFR Cluj,Unirea Slobozia,3,0,51%,49%,16,5,6,0,3,2,2,2,0,0,0,1,10,16,26,23,,,0,3
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=dAjl2IXG,12.08.2024,Petrolul Ploiești,'U' Cluj,0,0,46%,54%,8,7,3,2,6,2,0,2,0,0,1,1,11,11,25,31,,,2,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/poli-iasi-t84qisiU/sumar/statistici/0/?mid=lMA19Zvp,12.08.2024,Poli Iași,Dinamo București,2,2,34%,66%,15,14,6,3,6,3,2,3,0,0,1,1,10,13,18,31,,,1,4
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=xridVG13,16.08.2024,Unirea Slobozia,Petrolul Ploiești,1,2,40%,60%,14,16,6,6,6,5,1,2,0,0,0,1,18,13,26,17,,,4,5
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=GdUrMCOk,16.08.2024,Univ. Craiova,Gloria Buzău,5,1,63%,37%,25,9,11,3,9,2,3,3,0,0,3,0,9,19,22,9,,,2,6
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=KQrDRY0S,17.08.2024,FC Botoșani,UTA Arad,1,0,49%,51%,21,11,3,3,7,2,4,3,0,0,0,1,3,11,30,36,,,3,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/poli-iasi-t84qisiU/sumar/statistici/0/?mid=djSBPoVs,17.08.2024,FCSB,Poli Iași,0,1,67%,33%,13,15,2,4,7,4,6,4,0,0,3,0,6,6,27,16,,,3,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=x2Fwrfo9,18.08.2024,Rapid București,Dinamo București,1,1,47%,53%,9,13,3,4,1,3,5,4,0,0,0,2,16,8,18,25,,,3,2
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=dnE97D9d,19.08.2024,'U' Cluj,Sepsi Sf. Gheorghe,3,0,50%,50%,15,12,7,3,1,1,1,1,0,0,1,1,11,13,21,20,,,3,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=CONiKjg2,19.08.2024,Farul Constanța,FC Hermannstadt,3,2,52%,48%,19,16,8,5,4,7,1,2,0,0,1,1,12,13,16,31,,,3,5
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/petrolul-dhnNlCE9/sumar/statistici/0/?mid=0rPSL3U6,23.08.2024,Petrolul Ploiești,Oţelul Galaţi,0,0,49%,51%,8,10,2,4,2,3,0,3,0,0,3,0,15,10,26,26,,,4,2
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=fu58GT9O,23.08.2024,Poli Iași,Rapid București,1,2,58%,42%,17,14,8,5,5,4,2,4,0,0,3,3,12,10,28,20,,,3,7
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=4GVJNPaf,24.08.2024,Sepsi Sf. Gheorghe,Unirea Slobozia,0,1,69%,31%,13,13,2,3,7,4,4,4,0,0,0,2,8,7,28,27,,,2,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=hG8iKBAa,24.08.2024,Dinamo București,Univ. Craiova,2,1,37%,63%,7,10,2,2,2,6,7,2,0,0,1,1,16,19,25,16,,,1,0
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=YeNzKsaJ,25.08.2024,CFR Cluj,FC Botoșani,3,0,53%,47%,21,3,11,0,9,3,1,2,0,0,2,0,17,6,23,18,,,0,8
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=0tCaIkuC,25.08.2024,FC Hermannstadt,FCSB,2,0,33%,67%,12,16,5,3,5,5,0,1,0,0,2,3,10,7,15,15,,,3,3
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=0ITCRgIP,26.08.2024,Gloria Buzău,'U' Cluj,0,2,43%,57%,9,14,3,3,2,9,3,3,0,0,2,3,15,5,22,28,,,1,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=W0KrMXum,26.08.2024,UTA Arad,Farul Constanța,1,1,41%,59%,8,15,4,6,5,8,3,3,0,0,2,2,17,11,22,26,,,5,3
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/sepsi-IDsPIcMA/sumar/statistici/0/?mid=AiuIzXft,30.08.2024,Oţelul Galaţi,Sepsi Sf. Gheorghe,2,0,48%,52%,12,14,6,2,2,5,2,2,0,0,1,0,18,13,38,28,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/poli-iasi-t84qisiU/sumar/statistici/0/?mid=ULoHqSwB,31.08.2024,FC Hermannstadt,Poli Iași,6,2,48%,52%,16,19,7,6,3,3,0,2,0,0,7,2,12,8,14,12,,,4,1
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=Ygh8ol9b,31.08.2024,Univ. Craiova,Rapid București,1,1,65%,35%,13,3,2,1,5,0,4,2,0,0,0,1,5,15,22,17,,,0,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/petrolul-dhnNlCE9/sumar/statistici/0/?mid=6JYQYAPh,01.09.2024,FC Botoșani,Petrolul Ploiești,0,2,48%,52%,19,13,3,5,9,3,3,3,0,0,1,2,14,13,22,17,,,3,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=zaQsVSOH,01.09.2024,Farul Constanța,CFR Cluj,0,3,64%,36%,13,15,1,4,5,5,3,2,0,0,2,0,13,11,12,17,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=0tf0mAvn,01.09.2024,FCSB,UTA Arad,2,0,59%,41%,20,9,8,2,6,5,1,1,0,0,0,1,3,7,24,24,,,2,6
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=EqxZWlf5,02.09.2024,Unirea Slobozia,Gloria Buzău,2,1,44%,56%,13,13,6,5,8,6,2,0,0,0,2,0,4,15,30,23,,,4,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=MFOkT6gU,02.09.2024,'U' Cluj,Dinamo București,1,0,42%,58%,6,12,2,3,5,6,3,3,0,0,1,1,13,19,19,20,,,3,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/sepsi-IDsPIcMA/sumar/statistici/0/?mid=MT3Os68N,13.09.2024,Sepsi Sf. Gheorghe,FC Botoșani,3,0,46%,54%,14,14,5,7,2,3,2,4,0,0,3,2,16,8,23,24,,,7,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=UZQkbRh4,13.09.2024,Dinamo București,Unirea Slobozia,1,0,50%,50%,10,14,4,3,4,7,2,6,0,0,2,2,12,8,21,33,,,3,3
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=61uexpWp,14.09.2024,Gloria Buzău,Oţelul Galaţi,0,0,51%,49%,9,6,2,1,5,2,1,3,0,0,4,0,16,5,27,27,,,1,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/petrolul-dhnNlCE9/sumar/statistici/0/?mid=Y7Xt0mOi,14.09.2024,Petrolul Ploiești,Farul Constanța,1,1,50%,50%,12,7,4,4,5,2,1,2,0,0,2,0,15,14,29,23,,,3,3
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8ppJavU8,15.09.2024,Poli Iași,Univ. Craiova,2,0,30%,70%,16,22,5,5,1,12,4,2,0,0,1,4,9,9,17,32,,,5,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=2mPcd5NG,15.09.2024,CFR Cluj,FCSB,2,2,38%,62%,8,13,5,4,1,4,2,1,0,0,1,1,18,17,14,29,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=Sl7Wyyx2,16.09.2024,UTA Arad,FC Hermannstadt,1,1,52%,48%,16,17,3,7,3,5,1,0,0,0,3,3,3,11,16,17,,,6,2
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=KO3Owc7k,16.09.2024,Rapid București,'U' Cluj,0,2,53%,47%,14,9,3,2,7,3,2,2,0,0,4,1,8,10,31,19,,,0,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=YRTchdMr,20.09.2024,FC Botoșani,Gloria Buzău,3,3,58%,42%,22,9,7,5,7,4,3,2,0,0,3,2,13,13,21,32,,,2,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=6uS5jzie,20.09.2024,Oţelul Galaţi,Dinamo București,1,1,53%,47%,17,8,2,3,7,2,1,0,0,0,1,0,5,6,25,28,,,2,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=jT19AerR,21.09.2024,FC Hermannstadt,CFR Cluj,0,0,44%,56%,3,21,1,6,3,10,1,1,0,0,0,5,16,11,11,24,,,6,1
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/petrolul-dhnNlCE9/sumar/statistici/0/?mid=27LElEL7,21.09.2024,FCSB,Petrolul Ploiești,1,1,45%,55%,9,13,4,3,2,3,6,4,0,0,1,0,12,6,12,14,,,2,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/sepsi-IDsPIcMA/sumar/statistici/0/?mid=GAmRcIbL,22.09.2024,Farul Constanța,Sepsi Sf. Gheorghe,2,1,39%,61%,10,19,4,7,4,6,3,2,0,0,0,1,10,5,23,32,,,6,2
https://www.flashscore.ro/meci/fotbal/u-cluj-Us6gkXaT/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=nD2v5Z5l,22.09.2024,'U' Cluj,Univ. Craiova,1,1,57%,43%,13,8,4,3,6,2,4,3,0,0,1,3,12,15,25,14,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/poli-iasi-t84qisiU/sumar/statistici/0/?mid=rudm3Dz1,23.09.2024,UTA Arad,Poli Iași,0,0,54%,46%,19,16,8,7,8,5,3,2,0,0,2,1,10,9,27,14,,,7,8
https://www.flashscore.ro/meci/fotbal/rapid-bucuresti-YFCpigVG/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=UDD0CHDE,23.09.2024,Unirea Slobozia,Rapid București,1,2,46%,54%,6,20,2,3,5,6,1,0,0,0,2,0,7,10,25,29,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/petrolul-dhnNlCE9/sumar/statistici/0/?mid=UeKUFjK6,27.09.2024,Petrolul Ploiești,FC Hermannstadt,4,1,48%,52%,18,13,9,4,2,1,,,0,0,1,1,4,7,22,27,,,3,5
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=0GSDJYKs,27.09.2024,Dinamo București,FC Botoșani,2,2,48%,52%,12,12,2,4,4,5,6,1,0,0,3,1,11,14,31,23,,,2,0
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=0x4lWB4m,28.09.2024,Poli Iași,'U' Cluj,1,0,31%,69%,9,8,1,1,3,1,3,4,0,0,2,2,14,14,31,19,,,1,0
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=IH0PyYtQ,28.09.2024,CFR Cluj,UTA Arad,1,3,66%,34%,23,11,6,6,13,1,5,1,0,0,0,1,15,17,33,19,,,3,5
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=MVGMHCkf,28.09.2024,Rapid București,Oţelul Galaţi,0,0,47%,53%,11,19,1,2,2,5,2,0,0,0,2,1,13,10,32,34,,,2,1
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=W0xrPfcK,29.09.2024,Gloria Buzău,Farul Constanța,1,0,44%,56%,12,12,4,5,4,3,5,3,0,0,2,0,14,13,26,23,,,5,3
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=Ghfe1i5D,29.09.2024,Sepsi Sf. Gheorghe,FCSB,0,1,49%,51%,16,10,5,2,6,0,1,2,0,0,0,4,8,8,26,26,,,1,5
https://www.flashscore.ro/meci/fotbal/unirea-slobozia-6XmrBYL3/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=QNDwEUlJ,30.09.2024,Univ. Craiova,Unirea Slobozia,3,0,59%,41%,18,7,7,1,8,2,2,3,0,0,1,1,,,22,13,,,1,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/petrolul-dhnNlCE9/sumar/statistici/0/?mid=4nCuUtuH,04.10.2024,UTA Arad,Petrolul Ploiești,3,1,30%,70%,8,16,4,4,3,6,2,4,0,0,3,1,14,5,11,28,,,3,1
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=zHNxALmo,04.10.2024,Farul Constanța,Dinamo București,1,1,55%,45%,21,6,5,3,5,0,2,4,0,0,1,4,9,8,22,26,,,2,4
https://www.flashscore.ro/meci/fotbal/u-cluj-Us6gkXaT/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=CCFmSK9T,05.10.2024,Unirea Slobozia,'U' Cluj,2,2,29%,71%,10,16,3,4,2,9,1,3,0,0,2,0,17,14,21,33,,,2,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/poli-iasi-t84qisiU/sumar/statistici/0/?mid=dpiKMbXj,05.10.2024,CFR Cluj,Poli Iași,2,1,42%,58%,9,18,4,6,6,3,2,0,0,0,2,1,15,16,16,24,,,5,2
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8KIWV2A4,05.10.2024,Oţelul Galaţi,Univ. Craiova,1,1,51%,49%,11,8,2,2,6,3,1,0,0,0,3,1,10,14,34,32,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/sepsi-IDsPIcMA/sumar/statistici/0/?mid=827dUkZa,06.10.2024,FC Hermannstadt,Sepsi Sf. Gheorghe,0,4,57%,43%,8,13,2,8,7,3,3,3,0,0,2,1,15,9,31,21,,,4,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=z7KOXOuh,06.10.2024,FC Botoșani,Rapid București,2,0,41%,59%,18,14,7,6,4,3,5,0,0,0,1,1,7,10,18,26,,,6,5
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=UHe5ST3C,06.10.2024,FCSB,Gloria Buzău,3,2,65%,35%,26,7,8,2,8,2,0,2,0,0,1,0,8,6,19,14,,,0,5
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=b9XErtfA,18.10.2024,Gloria Buzău,FC Hermannstadt,3,0,53%,47%,19,12,11,4,4,4,3,4,0,0,1,1,12,10,13,21,,,4,8
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=vTvnslz3,18.10.2024,'U' Cluj,Oţelul Galaţi,2,0,57%,43%,7,8,4,2,3,7,2,1,0,0,4,4,16,16,25,18,,,2,2
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/sepsi-IDsPIcMA/sumar/statistici/0/?mid=2sv6p2Pc,19.10.2024,Sepsi Sf. Gheorghe,UTA Arad,1,0,54%,46%,14,13,5,4,4,2,0,1,0,0,2,1,17,11,24,31,,,4,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/petrolul-dhnNlCE9/sumar/statistici/0/?mid=ngrfuS4F,19.10.2024,Petrolul Ploiești,CFR Cluj,0,0,50%,50%,6,7,0,2,6,6,3,2,0,0,1,0,11,14,19,27,,,2,0
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=d4F1ZyHd,20.10.2024,Univ. Craiova,FC Botoșani,0,0,65%,35%,17,9,4,4,7,2,0,2,0,0,0,2,15,12,30,17,,,4,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=WMVMtKOM,20.10.2024,Dinamo București,FCSB,0,2,56%,44%,8,15,1,4,1,4,1,4,0,0,1,1,20,16,32,18,,,2,1
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=rLy3w6ZR,21.10.2024,Poli Iași,Unirea Slobozia,1,0,43%,57%,12,9,3,2,5,2,2,1,0,0,4,6,15,16,21,24,,,2,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=j7Cgybnp,21.10.2024,Rapid București,Farul Constanța,5,0,53%,47%,17,9,8,0,6,1,5,3,0,0,0,3,14,15,17,19,,,0,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=viNYXqck,25.10.2024,CFR Cluj,Sepsi Sf. Gheorghe,3,3,61%,39%,21,5,8,3,10,4,1,2,0,0,2,1,16,11,29,19,,,0,5
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=p4hZVNR1,26.10.2024,UTA Arad,Gloria Buzău,1,0,45%,55%,12,9,5,2,5,4,3,2,0,0,5,1,10,13,13,14,,,2,4
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/poli-iasi-t84qisiU/sumar/statistici/0/?mid=nTb3643E,26.10.2024,Petrolul Ploiești,Poli Iași,3,1,74%,26%,21,4,10,1,14,0,4,2,0,0,1,1,22,14,22,16,,,0,7
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=CApLgRJ8,26.10.2024,FC Hermannstadt,Dinamo București,0,2,36%,64%,11,13,3,3,10,1,1,2,0,0,0,1,10,10,31,21,,,1,3
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=WKGGr1B7,27.10.2024,Oţelul Galaţi,Unirea Slobozia,0,2,56%,44%,10,10,0,4,4,4,2,1,0,0,0,2,14,15,30,38,,,2,0
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=YPYTi5lL,27.10.2024,FCSB,Rapid București,0,0,64%,36%,22,9,5,3,7,4,1,3,0,0,1,1,21,8,20,24,,,3,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=b7I8pNte,28.10.2024,FC Botoșani,'U' Cluj,1,2,30%,70%,8,17,2,6,6,10,1,2,0,0,0,3,7,11,21,20,,,4,1
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=48PanqCr,28.10.2024,Farul Constanța,Univ. Craiova,3,2,29%,71%,8,28,4,7,2,11,6,2,0,0,0,2,17,15,13,25,,,5,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/gloria-buzau-hduMiL46/sumar/statistici/0/?mid=EsFqnzIa,01.11.2024,Gloria Buzău,CFR Cluj,0,1,48%,52%,9,7,2,4,5,2,1,5,0,0,0,0,18,13,19,18,,,3,2
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/sepsi-IDsPIcMA/sumar/statistici/0/?mid=hSQzldmm,02.11.2024,Sepsi Sf. Gheorghe,Petrolul Ploiești,1,1,33%,67%,8,16,4,3,0,4,4,2,0,0,1,1,13,8,29,20,,,2,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=0bDipEnC,02.11.2024,Dinamo București,UTA Arad,1,0,61%,39%,11,12,3,5,4,2,1,3,0,0,0,2,15,13,32,19,,,5,2
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/poli-iasi-t84qisiU/sumar/statistici/0/?mid=MRtZdiWH,03.11.2024,Poli Iași,Oţelul Galaţi,2,1,61%,39%,19,12,6,5,10,3,1,2,0,0,2,0,15,11,30,21,,,4,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=84zJ0ZWh,03.11.2024,'U' Cluj,Farul Constanța,1,1,55%,45%,20,10,3,5,8,3,1,3,0,0,1,0,9,13,25,12,,,4,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=CxsA2e2t,03.11.2024,Univ. Craiova,FCSB,1,1,41%,59%,15,15,3,5,4,6,5,5,0,0,2,5,14,7,17,22,,,4,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=0ChQbD15,04.11.2024,Unirea Slobozia,FC Botoșani,1,0,40%,60%,13,22,6,5,6,12,3,1,0,0,1,3,11,14,20,35,,,5,5
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=dQ60rhHO,04.11.2024,Rapid București,FC Hermannstadt,1,0,53%,47%,9,15,4,7,4,2,1,1,0,0,4,6,9,8,17,20,,,7,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=EyfzQk04,08.11.2024,Oţelul Galaţi,FC Botoșani,0,0,60%,40%,10,5,1,1,5,1,1,2,0,0,0,3,13,15,38,36,,,1,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=tWDaDCGb,08.11.2024,Dinamo București,CFR Cluj,1,1,56%,44%,12,6,4,3,11,2,3,1,0,0,1,0,12,14,19,21,,,2,3
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/sepsi-IDsPIcMA/sumar/statistici/0/?mid=UipseV0U,09.11.2024,Poli Iași,Sepsi Sf. Gheorghe,1,2,62%,38%,15,7,2,4,7,8,1,2,0,0,1,4,13,13,17,10,,,2,1
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=8bX89UFN,09.11.2024,Univ. Craiova,FC Hermannstadt,3,1,55%,45%,13,7,7,3,2,6,,,0,0,0,3,8,10,19,12,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=0YT0BjoB,09.11.2024,Rapid București,UTA Arad,2,0,54%,46%,19,13,12,5,7,1,2,1,0,0,4,5,13,12,22,27,,,5,10
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/unirea-slobozia-6XmrBYL3/sumar/statistici/0/?mid=Kx1RRBVi,10.11.2024,Unirea Slobozia,Farul Constanța,0,1,48%,52%,22,15,5,4,10,4,1,1,0,0,0,0,8,13,26,20,,,3,5
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=hW8u48wo,10.11.2024,'U' Cluj,FCSB,1,2,55%,45%,10,9,6,4,6,2,4,4,0,0,3,3,16,17,30,27,,,2,5
https://www.flashscore.ro/meci/fotbal/gloria-buzau-hduMiL46/petrolul-dhnNlCE9/sumar/statistici/0/?mid=8IFiFYon,11.11.2024,Gloria Buzău,Petrolul Ploiești,0,1,61%,39%,11,9,6,3,4,6,2,1,0,0,1,1,13,10,39,22,,,2,6
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=Obk4TfWF,11.11.2024,Oţelul Galaţi,CFR Cluj,0,1,54%,46%,12,4,1,1,8,1,3,4,0,0,1,0,19,19,34,23,,,0,1
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=I33MmJIN,21.11.2024,FC Botoșani,FCSB,1,0,33%,67%,13,18,4,4,3,8,3,3,0,0,1,5,16,9,21,29,,,4,3
